id_persona,genero,edad,nacionalidad,categoria_municipio,ingresos,actividad
707,otro,41,2,4,16697500,Otro
708,otro,23,1,6,6249761,Ama de casa
709,m,60,2,4,18231744,Estudiante
710,otro,59,2,4,6120715,Ama de casa
711,f,29,1,3,6015473,Estudiante
712,f,53,1,5,18850232,Estudiante
713,m,19,1,1,16713586,Estudiante
714,f,28,2,4,20482255,Otro
715,f,56,2,2,6987145,Ama de casa
716,f,51,2,1,9458211,Otro
717,f,43,1,2,6907801,Otro
718,m,35,1,1,2755736,Otro
719,m,38,1,1,18606680,Otro
720,otro,53,1,6,18821048,Independiente
721,f,57,1,2,5321837,Ama de casa
722,otro,61,1,2,5043966,Ama de casa
723,m,39,2,1,15004091,Estudiante
724,m,47,2,4,11563820,Ama de casa
725,m,60,2,2,7510763,Otro
726,m,47,1,3,9276987,Empleado
727,m,25,2,3,4065969,Ama de casa
728,m,51,2,1,20464454,Empleado
729,m,26,2,5,13239576,Independiente
730,f,37,1,1,20917309,Estudiante
731,otro,57,1,1,11824421,Estudiante
732,m,42,2,4,5096433,Estudiante
733,f,36,1,4,15650757,Independiente
734,f,22,1,6,9302814,Otro
735,otro,28,1,5,9169550,Empleado
736,m,32,1,5,20202723,Ama de casa
737,otro,25,2,5,6072790,Otro
738,m,36,1,5,9589738,Estudiante
739,f,40,2,5,21203040,Estudiante
740,f,44,2,1,7087899,Otro
741,f,57,1,1,16787588,Empleado
742,f,49,1,6,16141505,Otro
743,otro,43,1,3,2534903,Independiente
744,m,44,2,3,20396467,Estudiante
745,m,36,2,6,4645653,Empleado
746,otro,59,2,6,3833331,Ama de casa
747,m,46,2,2,20669375,Estudiante
748,f,56,2,1,7990090,Otro
749,m,58,2,5,4050484,Empleado
750,f,50,2,2,2236941,Estudiante
751,otro,36,1,4,6169436,Ama de casa
752,m,54,2,1,18000284,Ama de casa
753,otro,36,2,6,17572416,Otro
754,m,50,2,3,5028052,Independiente
755,f,33,2,1,12041038,Otro
756,otro,40,1,6,3372595,Empleado
757,m,24,2,1,12249536,Otro
758,f,43,2,1,17312262,Empleado
759,otro,49,1,1,5145248,Independiente
760,otro,29,1,4,9018725,Otro
761,m,25,2,3,3081789,Ama de casa
762,m,22,2,1,12732885,Empleado
763,m,59,2,6,5979467,Empleado
764,f,45,2,4,3763967,Ama de casa
765,m,22,2,2,21363004,Otro
766,otro,43,2,1,4287048,Independiente
767,otro,22,1,4,6577601,Estudiante
768,m,39,1,5,12119973,Otro
769,m,32,2,2,13654456,Otro
770,otro,30,2,3,10415355,Empleado
771,f,45,2,1,12419716,Empleado
772,m,50,1,1,10763911,Independiente
773,m,60,2,4,12278510,Independiente
774,otro,40,1,3,12896129,Independiente
775,m,50,1,5,15432232,Ama de casa
776,f,60,2,2,8227603,Estudiante
777,otro,35,1,6,6409058,Estudiante
778,m,47,2,3,5582844,Independiente
779,otro,43,1,1,21599334,Empleado
780,m,33,2,4,3034302,Estudiante
781,m,30,2,5,21101934,Otro
782,m,56,1,4,4919179,Ama de casa
783,f,50,1,2,15148753,Empleado
784,f,43,1,3,15221340,Ama de casa
785,otro,18,2,4,19006460,Otro
786,m,55,1,6,1991810,Estudiante
787,m,19,1,6,21434327,Ama de casa
788,f,23,2,4,15518378,Ama de casa
789,m,55,2,1,9050108,Ama de casa
790,f,59,1,4,20515615,Otro
791,m,41,1,5,6714846,Empleado
792,otro,35,1,3,18696127,Empleado
793,m,44,2,2,17197220,Otro
794,m,58,2,6,2714364,Ama de casa
795,f,25,1,4,3691314,Ama de casa
796,m,45,2,5,3808495,Independiente
797,m,27,1,6,8383653,Estudiante
798,f,34,1,6,16278295,Estudiante
799,otro,46,2,2,6154280,Empleado
800,otro,23,1,6,13884627,Otro
801,f,31,1,5,14958173,Ama de casa
802,f,39,2,6,8853672,Estudiante
803,f,23,1,6,18855639,Otro
804,f,43,1,4,19482195,Otro
805,f,56,2,4,11006215,Ama de casa
806,otro,29,1,3,16856829,Otro
807,otro,52,1,1,4731080,Estudiante
808,f,31,2,5,18637690,Independiente
809,m,39,2,1,15311534,Estudiante
810,f,40,2,1,12067299,Independiente
811,m,24,1,6,12890924,Otro
812,f,57,2,2,1479682,Estudiante
813,f,42,1,2,16630080,Ama de casa
814,otro,30,2,6,11523175,Otro
815,m,38,1,5,9167132,Ama de casa
816,m,58,1,1,20060198,Independiente
817,otro,27,2,3,7043116,Empleado
818,otro,26,1,1,2834897,Empleado
819,otro,32,1,2,2556190,Independiente
820,otro,19,2,1,18087995,Empleado
821,m,42,1,4,13805584,Otro
822,m,30,1,4,16680819,Otro
823,f,51,1,3,3458575,Estudiante
824,f,51,2,5,17371472,Otro
825,otro,52,2,1,3906716,Empleado
826,otro,55,2,4,1764574,Ama de casa
827,otro,20,2,5,18696584,Estudiante
828,f,59,2,4,17929311,Ama de casa
829,f,23,2,5,6456256,Empleado
830,f,36,2,5,2908737,Ama de casa
831,f,20,2,4,5567458,Empleado
832,f,35,1,6,9475416,Otro
833,f,56,1,2,11467139,Estudiante
834,f,26,1,5,17113533,Independiente
835,otro,29,1,6,10746817,Empleado
836,otro,22,2,1,20485519,Otro
837,otro,20,1,6,17073468,Ama de casa
838,otro,28,1,4,15496414,Otro
839,f,47,1,6,17108350,Ama de casa
840,m,21,1,2,16672462,Ama de casa
841,f,22,1,4,20166256,Ama de casa
842,m,18,2,3,5879981,Ama de casa
843,otro,44,2,1,19801856,Estudiante
844,f,45,1,3,15118855,Ama de casa
845,otro,46,1,6,17486014,Estudiante
846,f,35,1,5,12001294,Independiente
847,otro,29,1,6,12344404,Estudiante
848,m,30,2,5,18977491,Ama de casa
849,m,58,1,3,11480095,Independiente
850,m,19,2,3,19994050,Otro
851,f,54,1,5,12083506,Estudiante
852,m,62,2,2,11099460,Otro
853,f,33,2,1,4002943,Independiente
854,m,41,2,4,8567569,Estudiante
855,m,52,1,3,15318107,Ama de casa
856,f,39,1,1,21997035,Estudiante
857,f,53,2,4,19825153,Ama de casa
858,m,28,1,6,21880279,Empleado
859,f,46,1,4,6529840,Estudiante
860,m,52,2,3,10282516,Estudiante
861,f,32,1,2,16982987,Otro
862,otro,48,2,2,2520020,Otro
863,otro,59,1,1,18388136,Independiente
864,otro,58,1,6,15731647,Ama de casa
865,otro,60,2,1,11056112,Otro
866,otro,33,2,5,11877596,Independiente
867,m,27,2,2,1634540,Ama de casa
868,otro,49,2,1,19622833,Ama de casa
869,otro,19,1,5,14443367,Ama de casa
870,otro,41,1,6,11749967,Empleado
871,otro,40,1,4,14588095,Ama de casa
872,f,19,2,1,11294343,Independiente
873,m,55,1,5,6558811,Ama de casa
874,otro,48,1,2,10489469,Ama de casa
875,otro,57,1,4,18191761,Independiente
876,otro,43,2,1,15266079,Estudiante
877,m,46,2,2,15870688,Ama de casa
878,f,20,1,4,11915236,Independiente
879,m,31,1,3,13727069,Otro
880,f,42,2,2,2724609,Independiente
881,otro,18,2,3,10967804,Empleado
882,otro,20,2,6,8879102,Otro
883,m,43,2,1,4644226,Estudiante
884,m,35,1,5,11937199,Estudiante
885,f,26,2,1,14009312,Independiente
886,f,55,1,2,6755856,Independiente
887,m,40,2,3,7957761,Ama de casa
888,f,38,1,3,4436002,Ama de casa
889,m,18,1,4,10884794,Empleado
890,f,38,2,1,9447967,Ama de casa
891,m,44,1,1,13599326,Independiente
892,m,59,1,2,9578531,Independiente
893,m,23,1,3,11361676,Ama de casa
894,f,61,2,2,8313801,Empleado
895,f,53,2,2,20274351,Independiente
896,f,45,2,6,21764540,Empleado
897,m,62,1,3,2007141,Independiente
898,f,34,1,2,4990867,Empleado
899,f,57,1,3,8595304,Empleado
900,m,20,1,2,10791506,Empleado
901,otro,29,2,5,6815922,Ama de casa
902,m,56,1,2,13258371,Estudiante
903,f,29,1,2,13617626,Empleado
904,m,19,1,5,8550995,Empleado
905,otro,39,2,1,21145753,Independiente
906,m,40,1,3,9133609,Estudiante
907,f,47,2,4,14055020,Independiente
908,otro,22,2,5,17708502,Independiente
909,f,26,1,1,20926943,Empleado
910,otro,38,1,2,21749017,Otro
911,otro,28,1,6,7290602,Estudiante
912,m,22,1,1,16650945,Independiente
913,m,52,2,5,4919091,Otro
914,f,44,2,6,11224372,Otro
915,m,19,2,2,18557074,Independiente
916,m,41,2,1,12362524,Empleado
917,otro,48,2,4,1743109,Ama de casa
918,m,50,2,3,12672567,Independiente
919,otro,56,2,3,10050635,Empleado
920,otro,47,2,5,15759292,Estudiante
921,otro,54,2,2,16295323,Empleado
922,f,45,2,2,10944908,Otro
923,f,48,1,3,7197772,Estudiante
924,f,28,1,1,5853819,Estudiante
925,otro,40,1,2,11367915,Ama de casa
926,f,19,2,4,4019500,Ama de casa
927,f,57,1,4,3722963,Independiente
928,m,58,2,2,4314455,Empleado
929,f,44,2,2,8315725,Independiente
930,f,52,1,3,3954846,Ama de casa
931,otro,19,2,5,17760533,Otro
932,otro,56,1,3,20180714,Ama de casa
933,otro,54,2,5,9565875,Empleado
934,otro,38,2,4,13318049,Otro
935,otro,22,1,5,13228978,Independiente
936,otro,62,1,3,12677156,Independiente
937,f,38,1,2,20293229,Ama de casa
938,otro,46,1,5,3707282,Ama de casa
939,otro,37,1,3,6752875,Independiente
940,m,55,1,4,15994195,Independiente
941,f,37,2,6,18818070,Estudiante
942,f,42,2,5,19364290,Empleado
943,f,19,2,4,14616796,Estudiante
944,otro,49,2,4,18416598,Estudiante
945,otro,43,1,1,4012282,Independiente
946,otro,23,2,6,13723480,Empleado
947,m,58,2,5,1548154,Independiente
948,otro,20,1,3,6220621,Estudiante
949,m,50,2,5,17427422,Estudiante
950,f,18,1,5,19516660,Independiente
951,otro,22,1,6,16168802,Ama de casa
952,m,30,1,4,17250345,Ama de casa
953,m,36,2,4,7695643,Independiente
954,otro,29,1,4,2617455,Otro
955,f,42,2,4,19814929,Otro
956,f,52,2,6,10073930,Ama de casa
957,f,29,2,3,8207955,Empleado
958,m,47,1,2,2020009,Estudiante
959,m,22,1,1,3252326,Empleado
960,m,51,1,4,10461658,Ama de casa
961,m,39,2,4,20825640,Independiente
962,f,56,2,1,15380728,Otro
963,otro,30,1,4,9768121,Ama de casa
964,m,20,2,2,4393525,Empleado
965,m,37,1,5,21290644,Empleado
966,f,48,1,1,13831200,Ama de casa
967,otro,22,2,3,3403715,Estudiante
968,otro,41,2,1,18929654,Empleado
969,f,57,1,2,20089904,Estudiante
970,f,50,2,6,21339719,Estudiante
971,otro,25,1,3,17249131,Independiente
972,m,41,1,5,7530444,Ama de casa
973,otro,37,2,4,18088315,Ama de casa
974,f,33,1,1,1521113,Estudiante
975,m,29,2,3,6066233,Independiente
976,m,30,1,1,21325679,Empleado
977,f,62,2,5,2148704,Empleado
978,f,59,2,1,11704397,Ama de casa
979,f,56,1,3,6507928,Estudiante
980,otro,42,2,2,13159681,Independiente
981,otro,49,2,6,4765299,Independiente
982,m,41,1,3,4823062,Empleado
983,f,61,2,1,16632742,Empleado
984,m,26,1,5,4097932,Otro
985,m,57,2,4,20133524,Otro
986,m,40,1,4,12351193,Estudiante
987,m,30,1,5,19440197,Otro
988,f,49,1,1,21719561,Independiente
989,m,32,1,6,17235744,Otro
990,f,53,2,5,2337065,Ama de casa
991,f,22,1,1,10817832,Ama de casa
992,otro,39,2,3,13341919,Empleado
993,f,33,1,6,19821561,Empleado
994,otro,58,2,2,19454521,Estudiante
995,f,27,1,1,18287959,Ama de casa
996,f,41,2,4,21604949,Estudiante
997,f,35,2,4,11433075,Estudiante
998,otro,35,1,6,21805797,Otro
999,otro,24,1,2,11747019,Empleado
1000,m,21,1,1,3127449,Estudiante
1001,otro,43,2,2,4240527,Estudiante
1002,otro,22,2,3,13497115,Empleado
1003,otro,33,2,2,12250133,Empleado
1004,otro,52,2,3,18458806,Ama de casa
1005,m,43,1,4,15048753,Empleado
1006,otro,35,1,3,7184178,Otro
1007,f,46,1,1,20177168,Ama de casa
1008,f,40,1,6,4742858,Estudiante
1009,otro,31,2,6,20427415,Otro
1010,otro,32,2,1,8704633,Otro
1011,f,50,1,1,6152950,Ama de casa
1012,f,42,2,1,21417287,Estudiante
1013,m,38,1,5,18445474,Ama de casa
1014,f,34,2,3,3022367,Independiente
1015,f,40,2,1,6615203,Independiente
1016,otro,60,2,6,18130938,Ama de casa
1017,f,34,2,2,19034553,Estudiante
1018,m,31,2,2,12757860,Estudiante
1019,f,46,2,5,18353522,Empleado
1020,otro,37,1,3,3420055,Otro
1021,otro,47,2,3,6080399,Ama de casa
1022,f,36,1,3,20385472,Otro
1023,otro,56,1,6,4858978,Otro
1024,m,30,1,6,17120172,Independiente
1025,m,35,1,5,18693683,Independiente
1026,f,40,1,3,13540062,Ama de casa
1027,f,50,1,3,21003238,Ama de casa
1028,f,56,2,1,6634562,Estudiante
1029,otro,57,2,3,18174814,Ama de casa
1030,m,35,2,6,10125027,Estudiante
1031,m,26,1,1,5147050,Estudiante
1032,otro,50,1,1,2551298,Ama de casa
1033,m,49,1,3,9321752,Estudiante
1034,f,34,2,2,17567613,Otro
1035,f,36,2,4,15363820,Estudiante
1036,f,44,2,6,11290116,Otro
1037,m,23,1,2,21104256,Otro
1038,f,52,1,3,12043466,Otro
1039,otro,54,1,3,19822446,Empleado
1040,otro,51,2,2,14394990,Empleado
1041,m,37,1,3,8783888,Estudiante
1042,otro,42,1,6,4243507,Ama de casa
1043,otro,21,1,1,21836215,Estudiante
1044,m,27,1,5,17736543,Empleado
1045,f,27,2,3,10156878,Independiente
1046,f,41,2,3,6740017,Independiente
1047,f,38,1,2,21152805,Estudiante
1048,m,28,1,1,13781383,Empleado
1049,otro,44,2,2,17547734,Otro
1050,f,33,2,6,6415593,Empleado
1051,f,43,1,2,3623205,Estudiante
1052,m,47,2,3,7889557,Empleado
1053,f,33,2,1,13853376,Independiente
1054,m,24,1,6,15864187,Otro
1055,otro,33,2,3,20670510,Estudiante
1056,m,52,2,6,1765033,Estudiante
1057,m,33,2,3,1608070,Ama de casa
1058,m,57,2,3,4808191,Otro
1059,m,29,1,3,13960339,Estudiante
1060,otro,52,2,5,3835712,Empleado
1061,otro,38,2,4,13205919,Empleado
1062,f,60,1,1,4468023,Empleado
1063,otro,53,2,5,3668456,Empleado
1064,otro,34,1,4,17123908,Estudiante
1065,f,49,1,6,9336677,Independiente
1066,otro,58,2,4,3153404,Otro
1067,m,23,2,4,14203040,Empleado
1068,m,41,2,5,2323441,Estudiante
1069,f,44,2,1,1908679,Estudiante
1070,f,37,2,2,4574986,Empleado
1071,f,42,1,4,20615471,Ama de casa
1072,m,19,2,2,5108470,Estudiante
1073,otro,26,1,2,11946366,Otro
1074,m,45,2,3,11196007,Otro
1075,f,55,1,2,13046964,Ama de casa
1076,otro,20,2,6,13922658,Estudiante
1077,otro,37,2,6,1803929,Ama de casa
1078,m,23,2,3,3246821,Estudiante
1079,f,56,2,1,5630939,Estudiante
1080,m,50,2,1,3072382,Ama de casa
1081,otro,18,1,6,12970745,Independiente
1082,m,54,2,3,7732997,Empleado
1083,m,23,2,1,18269280,Empleado
1084,f,62,2,4,16270463,Empleado
1085,f,51,1,1,11824576,Ama de casa
1086,otro,32,2,3,4789854,Estudiante
1087,m,62,1,6,20136465,Estudiante
1088,m,43,2,4,17281262,Otro
1089,m,31,1,2,2365060,Estudiante
1090,otro,24,2,2,16602722,Independiente
1091,otro,48,2,2,6519145,Empleado
1092,f,41,1,6,15706056,Independiente
1093,f,48,2,3,6535643,Empleado
1094,f,46,1,2,10240571,Ama de casa
1095,m,59,2,1,10773996,Independiente
1096,m,49,2,2,5586960,Estudiante
1097,f,34,1,5,2607169,Empleado
1098,m,31,2,6,3583418,Otro
1099,f,57,1,5,4550736,Independiente
1100,otro,53,1,2,4730553,Ama de casa
1101,f,41,2,2,7897056,Otro
1102,otro,62,2,5,15561188,Ama de casa
1103,m,44,2,6,11303005,Empleado
1104,f,42,1,6,12895259,Independiente
1105,m,49,1,2,20916627,Ama de casa
1106,otro,35,2,6,16352371,Otro
1107,otro,35,1,4,15956130,Otro
1108,otro,54,1,6,11290745,Estudiante
1109,m,43,1,5,18100180,Ama de casa
1110,m,26,1,3,9467665,Independiente
1111,m,52,2,5,8127674,Independiente
1112,m,25,2,1,17082588,Estudiante
1113,otro,37,2,4,17059966,Otro
1114,otro,59,1,3,7423266,Ama de casa
1115,f,39,1,2,9667235,Otro
1116,f,36,1,1,8953620,Ama de casa
1117,m,47,1,1,8310210,Ama de casa
1118,otro,45,2,4,17146154,Ama de casa
1119,otro,52,1,3,19065572,Otro
1120,otro,60,1,1,7835867,Otro
1121,f,28,2,3,8344095,Otro
1122,f,48,2,3,5613613,Empleado
1123,otro,56,2,6,21228426,Otro
1124,otro,53,1,1,20749412,Estudiante
1125,otro,47,1,3,6068140,Empleado
1126,f,40,1,4,16436332,Ama de casa
1127,otro,36,1,1,18813811,Independiente
1128,otro,29,1,4,12786552,Empleado
1129,m,32,1,4,5861940,Empleado
1130,m,48,2,3,9362172,Ama de casa
1131,f,60,1,3,2269677,Otro
1132,otro,54,2,6,6511889,Otro
1133,otro,54,2,6,11099505,Empleado
1134,m,32,2,1,20342930,Otro
1135,f,46,1,6,5776610,Empleado
1136,m,60,1,2,14239620,Independiente
1137,m,43,2,1,13365881,Independiente
1138,m,61,1,4,10220522,Ama de casa
1139,m,19,1,6,4790663,Estudiante
1140,otro,37,2,6,11563153,Estudiante
1141,otro,32,1,6,21624636,Otro
1142,m,21,1,3,7623141,Estudiante
1143,f,39,1,4,10067252,Independiente
1144,f,55,1,6,2012522,Ama de casa
1145,f,40,2,5,14599596,Independiente
1146,f,43,2,5,7945600,Empleado
1147,m,28,1,4,8429583,Otro
1148,otro,45,1,6,20263587,Otro
1149,f,19,1,2,7917290,Estudiante
1150,m,25,2,2,17070502,Empleado
1151,f,46,1,1,6792538,Estudiante
1152,f,28,1,1,7902500,Estudiante
1153,m,54,2,6,9050706,Estudiante
1154,otro,35,1,1,2661984,Empleado
1155,otro,31,2,3,10394899,Estudiante
1156,m,27,1,2,10713447,Otro
1157,otro,52,2,4,21413130,Estudiante
1158,m,26,1,6,10900837,Empleado
1159,m,52,1,6,10585229,Empleado
1160,m,28,2,5,2649680,Independiente
1161,otro,61,2,2,17971855,Estudiante
1162,m,29,2,2,18778039,Empleado
1163,f,20,2,2,13946668,Estudiante
1164,otro,56,2,1,17502057,Ama de casa
1165,otro,31,1,3,10068261,Otro
1166,otro,45,2,4,17963623,Otro
1167,otro,28,2,1,13370056,Estudiante
1168,f,56,2,3,7599755,Otro
1169,otro,42,2,2,10627076,Otro
1170,otro,38,1,3,13465250,Ama de casa
1171,m,27,1,1,17494867,Otro
1172,otro,60,1,2,14583956,Otro
1173,f,32,1,1,12376325,Empleado
1174,f,36,1,4,3848732,Otro
1175,f,39,2,2,12023698,Estudiante
1176,f,38,1,3,6864985,Otro
1177,otro,61,1,1,16556026,Estudiante
1178,otro,49,2,5,15534252,Otro
1179,f,40,2,3,20436927,Estudiante
1180,f,30,1,3,6363077,Otro
1181,otro,22,1,2,14575767,Estudiante
1182,f,21,2,6,11056105,Otro
1183,m,45,1,3,9017568,Ama de casa
1184,f,31,2,1,6382784,Empleado
1185,f,25,2,5,11120411,Empleado
1186,m,26,1,4,11635237,Empleado
1187,m,52,1,5,8883749,Empleado
1188,otro,54,1,1,19849084,Ama de casa
1189,otro,38,2,2,4317463,Ama de casa
1190,m,35,2,1,12792683,Otro
1191,m,50,1,6,7897524,Ama de casa
1192,otro,25,1,6,15764623,Empleado
1193,f,34,1,6,1951878,Independiente
1194,m,60,2,3,16812524,Otro
1195,otro,48,2,2,21618998,Estudiante
1196,f,51,2,6,8742391,Empleado
1197,m,23,1,4,19411840,Empleado
1198,f,39,2,4,14487380,Empleado
1199,otro,31,2,1,17993699,Ama de casa
1200,m,20,1,6,5350651,Estudiante
1201,f,29,2,3,16458484,Otro
1202,m,53,1,4,6019997,Empleado
1203,f,29,2,5,13023032,Estudiante
1204,otro,62,1,2,9461750,Independiente
1205,otro,19,1,5,11849684,Ama de casa
1206,m,19,2,4,7927465,Empleado
1207,f,32,1,4,11276294,Estudiante
1208,m,40,2,1,7555062,Estudiante
1209,m,46,1,1,3711143,Empleado
1210,f,34,1,6,16607743,Estudiante
1211,f,49,1,2,15551562,Estudiante
1212,f,24,2,6,18964389,Otro
1213,otro,47,1,1,8874715,Ama de casa
1214,m,45,1,3,17992056,Otro
1215,m,31,2,2,4313653,Ama de casa
1216,otro,61,1,3,7296983,Ama de casa
1217,f,47,1,6,2279495,Otro
1218,otro,34,1,1,12190003,Empleado
1219,otro,49,1,2,18127121,Estudiante
1220,otro,23,2,6,13497246,Independiente
1221,m,41,1,4,19668289,Otro
1222,otro,23,1,6,14045787,Otro
1223,m,44,2,5,8975171,Empleado
1224,m,35,1,4,2083492,Estudiante
1225,m,41,1,3,5413176,Otro
1226,f,54,2,4,3694463,Independiente
1227,m,41,2,6,12277870,Estudiante
1228,m,55,2,4,3875639,Otro
1229,f,51,2,5,5132566,Otro
1230,m,57,1,6,11501767,Ama de casa
1231,otro,32,2,5,18973596,Ama de casa
1232,otro,28,1,4,2760916,Otro
1233,m,39,2,5,3732753,Empleado
1234,f,41,1,4,2263281,Ama de casa
1235,otro,18,2,2,17374206,Otro
1236,f,35,2,4,12996849,Estudiante
1237,f,61,1,1,14240922,Independiente
1238,otro,29,2,5,14247855,Ama de casa
1239,f,60,2,5,14176012,Otro
1240,otro,45,2,3,5959929,Ama de casa
1241,f,57,1,3,2423609,Estudiante
1242,otro,24,2,1,9900523,Empleado
1243,m,40,2,5,6528526,Otro
1244,otro,38,1,5,14044789,Estudiante
1245,otro,51,1,3,11538369,Independiente
1246,otro,28,2,3,21936683,Otro
1247,otro,39,1,4,6165440,Independiente
1248,f,59,1,6,6024189,Empleado
1249,m,52,1,5,1765533,Otro
1250,otro,46,2,5,21151761,Otro
1251,f,59,2,4,12531024,Estudiante
1252,m,45,1,5,9713729,Ama de casa
1253,m,35,2,1,17168192,Otro
1254,m,31,1,3,19413146,Empleado
1255,m,35,2,3,13124611,Otro
1256,otro,45,1,6,15288389,Otro
1257,otro,41,2,3,2162896,Otro
1258,f,25,1,2,11480810,Otro
1259,f,59,2,1,7790561,Empleado
1260,f,62,2,1,6494538,Estudiante
1261,m,25,1,4,9884909,Ama de casa
1262,m,21,2,2,3465312,Empleado
1263,otro,44,2,5,14448038,Empleado
1264,m,53,2,6,7497211,Independiente
1265,m,22,2,1,11170193,Ama de casa
1266,m,50,2,2,1986397,Estudiante
1267,f,51,2,2,7325414,Estudiante
1268,f,47,2,1,3930429,Independiente
1269,otro,25,2,4,13703627,Independiente
1270,m,56,1,2,13416301,Empleado
1271,m,43,2,3,8994074,Estudiante
1272,otro,54,1,2,3201557,Estudiante
1273,m,51,2,5,4949814,Estudiante
1274,m,24,1,1,19097220,Empleado
1275,f,57,2,5,20194777,Estudiante
1276,otro,45,1,4,20984004,Otro
1277,otro,56,1,6,1749994,Independiente
1278,otro,56,2,3,7054217,Independiente
1279,otro,45,1,1,18624033,Independiente
1280,f,31,2,2,2440069,Independiente
1281,f,55,2,3,16153388,Otro
1282,m,21,1,2,11536808,Ama de casa
1283,m,59,2,4,10677466,Estudiante
1284,m,35,1,6,21785472,Independiente
1285,m,61,1,1,19165627,Estudiante
1286,f,42,2,4,11159680,Estudiante
1287,otro,24,2,4,19515957,Otro
1288,f,55,2,6,10620654,Estudiante
1289,m,45,2,4,19570067,Independiente
1290,f,22,2,4,16277556,Estudiante
1291,otro,20,1,2,18727135,Otro
1292,otro,61,1,5,19910497,Independiente
1293,f,48,2,2,3888696,Otro
1294,f,59,2,6,14053586,Empleado
1295,f,37,2,3,6692724,Ama de casa
1296,m,36,1,6,10932020,Estudiante
1297,f,28,1,6,18042220,Estudiante
1298,f,57,1,6,9284750,Estudiante
1299,f,20,2,6,18861175,Empleado
1300,otro,40,2,4,16849412,Ama de casa
1301,otro,24,1,6,14708645,Otro
1302,m,40,2,3,11913018,Empleado
1303,m,24,2,6,5184082,Empleado
1304,otro,51,1,2,9097352,Independiente
1305,otro,59,1,4,10192925,Empleado
1306,otro,36,2,2,8290440,Empleado
1307,f,26,1,4,13126235,Estudiante
1308,f,35,2,2,2224573,Independiente
1309,otro,58,1,1,8658712,Otro
1310,f,62,1,5,2560660,Ama de casa
1311,f,59,2,5,17776832,Otro
1312,m,42,2,4,17522253,Independiente
1313,otro,31,1,1,7838574,Estudiante
1314,otro,61,2,3,19447734,Ama de casa
1315,f,42,1,1,12923444,Otro
1316,otro,36,2,4,4333576,Ama de casa
1317,m,56,1,1,9153644,Ama de casa
1318,m,32,1,3,8958801,Ama de casa
1319,m,33,1,4,18408561,Empleado
1320,otro,44,2,5,7138004,Independiente
1321,otro,57,1,6,11994886,Independiente
1322,otro,27,1,1,18714068,Estudiante
1323,otro,21,1,5,1790533,Otro
1324,otro,36,1,5,11708196,Estudiante
1325,m,45,2,2,16890240,Otro
1326,f,38,2,3,18876134,Ama de casa
1327,m,31,1,6,12098693,Otro
1328,otro,50,1,1,2115289,Otro
1329,m,27,2,5,12690983,Ama de casa
1330,otro,36,1,5,17020854,Estudiante
1331,otro,47,2,3,9749319,Otro
1332,m,39,1,6,8413378,Estudiante
1333,otro,20,2,6,2673283,Estudiante
1334,f,54,1,5,10090139,Independiente
1335,otro,58,2,5,1445319,Ama de casa
1336,f,35,2,5,12564531,Ama de casa
1337,f,28,2,5,17958801,Empleado
1338,otro,19,1,2,12807294,Estudiante
1339,m,29,2,2,13162293,Empleado
1340,f,23,2,6,18611416,Ama de casa
1341,m,60,1,4,19407324,Ama de casa
1342,f,57,1,1,8360589,Empleado
1343,otro,61,1,3,16757669,Ama de casa
1344,otro,46,1,4,21777634,Ama de casa
1345,f,47,2,2,2591823,Independiente
1346,otro,19,1,2,20959924,Otro
1347,f,26,1,2,12746726,Independiente
1348,otro,19,1,4,8746800,Otro
1349,m,46,1,2,16112885,Independiente
1350,otro,50,1,4,10867466,Independiente
1351,m,27,1,2,17912255,Estudiante
1352,otro,51,1,5,12625266,Empleado
1353,m,61,2,5,16074376,Independiente
1354,otro,25,2,1,12114615,Estudiante
1355,m,54,2,2,11919531,Independiente
1356,f,50,2,1,5940940,Empleado
1357,f,23,2,4,10772837,Estudiante
1358,m,61,1,1,5246322,Otro
1359,otro,57,1,2,7934810,Empleado
1360,m,62,1,4,13515720,Ama de casa
1361,otro,36,1,4,20595433,Estudiante
1362,f,49,2,5,8001176,Ama de casa
1363,otro,44,2,4,7845694,Estudiante
1364,f,18,1,4,15467342,Otro
1365,otro,60,1,1,17107548,Estudiante
1366,otro,50,2,6,4059673,Independiente
1367,otro,57,2,4,21923752,Ama de casa
1368,m,49,2,3,14217228,Ama de casa
1369,m,22,1,6,16007008,Estudiante
